"gutenberg_id" "text"
"518" 105 "you chose to leave them, would be perfectly safe.  Everything in and"
"519" 105 "about the house would be taken such excellent care of!  The gardens and"
"520" 105 "shrubberies would be kept in almost as high order as they are now.  You"
"521" 105 "need not be afraid, Miss Elliot, of your own sweet flower gardens being"
"522" 105 "neglected.\""
"523" 105 ""
"524" 105 "\"As to all that,\" rejoined Sir Walter coolly, \"supposing I were induced"
"525" 105 "to let my house, I have by no means made up my mind as to the"
"526" 105 "privileges to be annexed to it.  I am not particularly disposed to"
"527" 105 "favour a tenant.  The park would be open to him of course, and few navy"
"528" 105 "officers, or men of any other description, can have had such a range;"
"529" 105 "but what restrictions I might impose on the use of the"
"530" 105 "pleasure-grounds, is another thing.  I am not fond of the idea of my"
"531" 105 "shrubberies being always approachable; and I should recommend Miss"
"532" 105 "Elliot to be on her guard with respect to her flower garden.  I am very"
"533" 105 "little disposed to grant a tenant of Kellynch Hall any extraordinary"
"534" 105 "favour, I assure you, be he sailor or soldier.\""
"535" 105 ""
"536" 105 "After a short pause, Mr Shepherd presumed to say--"
"537" 105 ""
"538" 105 "\"In all these cases, there are established usages which make everything"
"539" 105 "plain and easy between landlord and tenant.  Your interest, Sir Walter,"
"540" 105 "is in pretty safe hands.  Depend upon me for taking care that no tenant"
"541" 105 "has more than his just rights.  I venture to hint, that Sir Walter"
"542" 105 "Elliot cannot be half so jealous for his own, as John Shepherd will be"
"543" 105 "for him.\""
"544" 105 ""
"545" 105 "Here Anne spoke--"
"546" 105 ""
"547" 105 "\"The navy, I think, who have done so much for us, have at least an"
"548" 105 "equal claim with any other set of men, for all the comforts and all the"
"549" 105 "privileges which any home can give.  Sailors work hard enough for their"
"550" 105 "comforts, we must all allow.\""
"551" 105 ""
"552" 105 "\"Very true, very true.  What Miss Anne says, is very true,\" was Mr"
"553" 105 "Shepherd's rejoinder, and \"Oh! certainly,\" was his daughter's; but Sir"
"554" 105 "Walter's remark was, soon afterwards--"
"555" 105 ""
"556" 105 "\"The profession has its utility, but I should be sorry to see any"
"557" 105 "friend of mine belonging to it.\""
"558" 105 ""
"559" 105 "\"Indeed!\" was the reply, and with a look of surprise."
"560" 105 ""
"561" 105 "\"Yes; it is in two points offensive to me; I have two strong grounds of"
"562" 105 "objection to it.  First, as being the means of bringing persons of"
"563" 105 "obscure birth into undue distinction, and raising men to honours which"
"564" 105 "their fathers and grandfathers never dreamt of; and secondly, as it"
"565" 105 "cuts up a man's youth and vigour most horribly; a sailor grows old"
"566" 105 "sooner than any other man.  I have observed it all my life.  A man is"
"567" 105 "in greater danger in the navy of being insulted by the rise of one"
"568" 105 "whose father, his father might have disdained to speak to, and of"
"569" 105 "becoming prematurely an object of disgust himself, than in any other"
"570" 105 "line.  One day last spring, in town, I was in company with two men,"
"571" 105 "striking instances of what I am talking of; Lord St Ives, whose father"
"572" 105 "we all know to have been a country curate, without bread to eat; I was"
"573" 105 "to give place to Lord St Ives, and a certain Admiral Baldwin, the most"
"574" 105 "deplorable-looking personage you can imagine; his face the colour of"
"575" 105 "mahogany, rough and rugged to the last degree; all lines and wrinkles,"
"576" 105 "nine grey hairs of a side, and nothing but a dab of powder at top.  'In"
"577" 105 "the name of heaven, who is that old fellow?' said I to a friend of mine"
"578" 105 "who was standing near, (Sir Basil Morley).  'Old fellow!' cried Sir"
"579" 105 "Basil, 'it is Admiral Baldwin.  What do you take his age to be?'"
"580" 105 "'Sixty,' said I, 'or perhaps sixty-two.' 'Forty,' replied Sir Basil,"
"581" 105 "'forty, and no more.'  Picture to yourselves my amazement; I shall not"
"582" 105 "easily forget Admiral Baldwin.  I never saw quite so wretched an"
"583" 105 "example of what a sea-faring life can do; but to a degree, I know it is"
"584" 105 "the same with them all:  they are all knocked about, and exposed to"
"585" 105 "every climate, and every weather, till they are not fit to be seen.  It"
"586" 105 "is a pity they are not knocked on the head at once, before they reach"
"587" 105 "Admiral Baldwin's age.\""
"588" 105 ""
"589" 105 "\"Nay, Sir Walter,\" cried Mrs Clay, \"this is being severe indeed.  Have"
"590" 105 "a little mercy on the poor men.  We are not all born to be handsome."
"591" 105 "The sea is no beautifier, certainly; sailors do grow old betimes; I"
"592" 105 "have observed it; they soon lose the look of youth.  But then, is not"
"593" 105 "it the same with many other professions, perhaps most other?  Soldiers,"
"594" 105 "in active service, are not at all better off:  and even in the quieter"
"595" 105 "professions, there is a toil and a labour of the mind, if not of the"
"596" 105 "body, which seldom leaves a man's looks to the natural effect of time."
"597" 105 "The lawyer plods, quite care-worn; the physician is up at all hours,"
"598" 105 "and travelling in all weather; and even the clergyman--\" she stopt a"
"599" 105 "moment to consider what might do for the clergyman;--\"and even the"
"600" 105 "clergyman, you know is obliged to go into infected rooms, and expose"
"601" 105 "his health and looks to all the injury of a poisonous atmosphere.  In"
"602" 105 "fact, as I have long been convinced, though every profession is"
"603" 105 "necessary and honourable in its turn, it is only the lot of those who"
"604" 105 "are not obliged to follow any, who can live in a regular way, in the"
"605" 105 "country, choosing their own hours, following their own pursuits, and"
"606" 105 "living on their own property, without the torment of trying for more;"
"607" 105 "it is only their lot, I say, to hold the blessings of health and a good"
"608" 105 "appearance to the utmost: I know no other set of men but what lose"
"609" 105 "something of their personableness when they cease to be quite young.\""
"610" 105 ""
"611" 105 "It seemed as if Mr Shepherd, in this anxiety to bespeak Sir Walter's"
"612" 105 "good will towards a naval officer as tenant, had been gifted with"
"613" 105 "foresight; for the very first application for the house was from an"
"614" 105 "Admiral Croft, with whom he shortly afterwards fell into company in"
"615" 105 "attending the quarter sessions at Taunton; and indeed, he had received"
"616" 105 "a hint of the Admiral from a London correspondent.  By the report which"
"617" 105 "he hastened over to Kellynch to make, Admiral Croft was a native of"
"618" 105 "Somersetshire, who having acquired a very handsome fortune, was wishing"
"619" 105 "to settle in his own country, and had come down to Taunton in order to"
"620" 105 "look at some advertised places in that immediate neighbourhood, which,"
"621" 105 "however, had not suited him; that accidentally hearing--(it was just as"
"622" 105 "he had foretold, Mr Shepherd observed, Sir Walter's concerns could not"
"623" 105 "be kept a secret,)--accidentally hearing of the possibility of"
"624" 105 "Kellynch Hall being to let, and understanding his (Mr Shepherd's)"
"625" 105 "connection with the owner, he had introduced himself to him in order to"
"626" 105 "make particular inquiries, and had, in the course of a pretty long"
"627" 105 "conference, expressed as strong an inclination for the place as a man"
"628" 105 "who knew it only by description could feel; and given Mr Shepherd, in"
"629" 105 "his explicit account of himself, every proof of his being a most"
"630" 105 "responsible, eligible tenant."
"631" 105 ""
"632" 105 "\"And who is Admiral Croft?\" was Sir Walter's cold suspicious inquiry."
"633" 105 ""
"634" 105 "Mr Shepherd answered for his being of a gentleman's family, and"
"635" 105 "mentioned a place; and Anne, after the little pause which followed,"
"636" 105 "added--"
"637" 105 ""
"638" 105 "\"He is a rear admiral of the white.  He was in the Trafalgar action,"
"639" 105 "and has been in the East Indies since; he was stationed there, I"
"640" 105 "believe, several years.\""
"641" 105 ""
"642" 105 "\"Then I take it for granted,\" observed Sir Walter, \"that his face is"
"643" 105 "about as orange as the cuffs and capes of my livery.\""
"644" 105 ""
"645" 105 "Mr Shepherd hastened to assure him, that Admiral Croft was a very hale,"
"646" 105 "hearty, well-looking man, a little weather-beaten, to be sure, but not"
"647" 105 "much, and quite the gentleman in all his notions and behaviour; not"
"648" 105 "likely to make the smallest difficulty about terms, only wanted a"
"649" 105 "comfortable home, and to get into it as soon as possible; knew he must"
"650" 105 "pay for his convenience; knew what rent a ready-furnished house of that"
"651" 105 "consequence might fetch; should not have been surprised if Sir Walter"
"652" 105 "had asked more; had inquired about the manor; would be glad of the"
"653" 105 "deputation, certainly, but made no great point of it; said he sometimes"
"654" 105 "took out a gun, but never killed; quite the gentleman."
